"Currency","Year","Quarter","market","duration","method","purpose","visits","spend","nights","StandardRate","SpendPerVisit"
"BRL",2014,"Q4","Brazil","1-3  nights","Tunnel","Holiday",2317.181587,247084.141,6.504519463,-0.686491168158071,106.63132418547
"BRL",2014,"Q4","Brazil","15+  nights","Air","Holiday",666.290939,1317723.632,30.2487812,-0.686491168158071,1977.70006294503
"BRL",2014,"Q4","Brazil","15+  nights","Air","Study",581.462979,665775.12,87.80091095,-0.686491168158071,1145.00001555559
"BRL",2014,"Q4","Brazil","4-7  nights","Air","Business",1794.870645,3330116.6,7.58710897,-0.686491168158071,1855.35186576078
"BRL",2014,"Q4","Brazil","1-3  nights","Air","VFR",581.462979,171531.588,1.744389057,-0.686491168158071,295.000015813561
"BRL",2014,"Q4","Brazil","4-7  nights","Air","Holiday",6890.066564,4469997.808,38.26527381,-0.686491168158071,648.759742228812
"BRL",2014,"Q4","Brazil","4-7  nights","Tunnel","Holiday",6069.975615,3462032.199,28.39820194,-0.686491168158071,570.35355964935
"BRL",2014,"Q4","Brazil","4-7  nights","Air","VFR",2471.134007,2804921.12,11.74167085,-0.686491168158071,1135.07446866681
"BRL",2014,"Q4","Brazil","8-14 nights","Air","Holiday",2688.176364,1652780.965,17.98673368,-0.686491168158071,614.833530691664
"BRL",2014,"Q4","Brazil","8-14 nights","Tunnel","VFR",1630.082607,1644758.821,13.02601433,-0.686491168158071,1009.00335598759
"BRL",2014,"Q4","Brazil","8-14 nights","Air","Study",435.837001,467217.267,6.101717949,-0.686491168158071,1072.00000442367
"BRL",2015,"Q1","Brazil","15+  nights","Air","VFR",2819.333196,955709.886,72.16202974,-0.974971425336224,338.984369550906
"BRL",2015,"Q1","Brazil","1-3  nights","Tunnel","VFR",1693.671942,296392.59,5.081016064,-0.974971425336224,175.000000088565
"BRL",2015,"Q1","Brazil","8-14 nights","Tunnel","Study",1693.671942,338734.388,18.63039207,-0.974971425336224,199.999999763827
"BRL",2015,"Q1","Brazil","8-14 nights","Air","Holiday",2458.307028,3840277.135,26.46637964,-0.974971425336224,1562.16334707562
"BRL",2015,"Q1","Brazil","15+  nights","Air","Study",920.553982,474085.301,34.06049728,-0.974971425336224,515.000000293302
"BRL",2015,"Q1","Brazil","1-3  nights","Air","Miscellaneous",2149.451017,497044.021,2.149451017,-0.974971425336224,231.242311208248
"BRL",2015,"Q1","Brazil","4-7  nights","Tunnel","Holiday",13291.28718,8592524.35,62.21960926,-0.974971425336224,646.477969637851
"BRL",2015,"Q1","Brazil","15+  nights","Tunnel","Holiday",2215.214491,5659746.647,36.47356415,-0.974971425336224,2554.94295021746
"BRL",2015,"Q1","Brazil","4-7  nights","Air","Holiday",11303.19709,6305123.433,57.17417097,-0.974971425336224,557.817702619569
"BRL",2015,"Q1","Brazil","1-3  nights","Air","Holiday",5152.468026,1758041.129,14.41219902,-0.974971425336224,341.203695030945
"BRL",2015,"Q1","Brazil","1-3  nights","Tunnel","Holiday",4488.126338,524483.895,13.10001147,-0.974971425336224,116.860323328982
"BRL",2015,"Q1","Brazil","15+  nights","Air","Holiday",2128.122032,1697771.192,27.21696281,-0.974971425336224,797.779058940733
"BRL",2015,"Q1","Brazil","4-7  nights","Air","VFR",2235.309482,659108.937,11.23337603,-0.974971425336224,294.862497702231
"BRL",2015,"Q1","Brazil","4-7  nights","Air","Business",587.361991,126282.826,2.349447966,-0.974971425336224,214.999996484281
"BRL",2015,"Q1","Brazil","1-3  nights","Air","Business",1157.313943,824059.784,2.314627886,-0.974971425336224,712.045153334854
"BRL",2015,"Q1","Brazil","8-14 nights","Air","VFR",1758.799791,2230788.797,12.56937647,-0.974971425336224,1268.35857521432
"BRL",2015,"Q2","Brazil","8-14 nights","Tunnel","Holiday",1626.661897,653668.284,14.61828041,-1.30403245670956,401.846434840294
"BRL",2015,"Q2","Brazil","1-3  nights","Air","VFR",4787.606955,2844917.826,7.969609022,-1.30403245670956,594.225435116154
"BRL",2015,"Q2","Brazil","4-7  nights","Tunnel","Holiday",11206.8435,6829715.401,49.63376212,-1.30403245670956,609.423643776234
"BRL",2015,"Q2","Brazil","1-3  nights","Air","Business",1211.881042,1811184.093,2.880066156,-1.30403245670956,1494.52300203571
"BRL",2015,"Q2","Brazil","15+  nights","Air","Study",454.672992,3416867.495,59.56216431,-1.30403245670956,7514.99991228861
"BRL",2015,"Q2","Brazil","8-14 nights","Air","VFR",967.463017,322826.236,12.69820976,-1.30403245670956,333.683283316658
"BRL",2015,"Q2","Brazil","4-7  nights","Air","Miscellaneous",328.292996,497363.895,1.313171983,-1.30403245670956,1515.00001845912
"BRL",2015,"Q2","Brazil","1-3  nights","Air","Miscellaneous",676.126003,37186.932,0.676126003,-1.30403245670956,55.0000027139912
"BRL",2015,"Q2","Brazil","8-14 nights","Air","Holiday",8537.882149,4572843.373,49.51167393,-1.30403245670956,535.594576406234
"BRL",2015,"Q2","Brazil","4-7  nights","Air","VFR",2081.76589,781647.235,12.49059582,-1.30403245670956,375.473168599184
"BRL",2015,"Q2","Brazil","15+  nights","Air","VFR",676.126003,289957.404,8.789637566,-1.30403245670956,428.851135311239
"BRL",2015,"Q2","Brazil","1-3  nights","Air","Holiday",6657.07469,3086015.642,17.93886757,-1.30403245670956,463.56932822696
"BRL",2015,"Q2","Brazil","1-3  nights","Tunnel","Holiday",3163.428903,439011.35,8.70898962,-1.30403245670956,138.777055992524
"BRL",2015,"Q2","Brazil","4-7  nights","Air","Holiday",15229.14648,9862852.827,83.65036273,-1.30403245670956,647.630045449533
"BRL",2015,"Q2","Brazil","8-14 nights","Air","Business",945.708245,811022.893,3.891011775,-1.30403245670956,857.582554966516
"BRL",2015,"Q3","Brazil","8-14 nights","Air","VFR",2822.537243,3336023.182,23.12954283,-1.8099982293337,1181.92353006979
"BRL",2015,"Q3","Brazil","15+  nights","Air","Study",1084.455013,3713854.313,23.57053852,-1.8099982293337,3424.62736441793
"BRL",2015,"Q3","Brazil","4-7  nights","Tunnel","Holiday",8476.428866,2160234.481,44.49697518,-1.8099982293337,254.851956543276
"BRL",2015,"Q3","Brazil","4-7  nights","Air","Holiday",16231.13614,13661446.51,91.07683349,-1.8099982293337,841.681469008983
"BRL",2015,"Q3","Brazil","8-14 nights","Air","Holiday",7775.237411,4421390.831,58.23908663,-1.8099982293337,568.650267160312
"BRL",2015,"Q3","Brazil","1-3  nights","Air","Business",2163.479358,1831969.351,3.631294847,-1.8099982293337,846.769969967978
"BRL",2015,"Q3","Brazil","4-7  nights","Air","Business",2796.160698,2924430.192,15.17757714,-1.8099982293337,1045.87343427427
"BRL",2015,"Q3","Brazil","1-3  nights","Air","Holiday",9700.846493,3779385.716,20.56949633,-1.8099982293337,389.593394630783
"BRL",2015,"Q3","Brazil","1-3  nights","Air","Miscellaneous",4002.717972,311413.98,4.002717972,-1.8099982293337,77.8006300165082
"BRL",2015,"Q3","Brazil","1-3  nights","Tunnel","VFR",1629.24397,321862.876,3.263493061,-1.8099982293337,197.553516800802
"BRL",2015,"Q3","Brazil","1-3  nights","Air","VFR",4345.810264,646734.3,9.674867868,-1.8099982293337,148.817886817895
"BRL",2015,"Q3","Brazil","15+  nights","Tunnel","Study",795.707345,2015317.678,21.51709938,-1.8099982293337,2532.73730682981
"BRL",2015,"Q3","Brazil","15+  nights","Sea","VFR",966.796637,979456.723,140.4008331,-1.8099982293337,1013.09488005594
"BRL",2015,"Q3","Brazil","15+  nights","Air","VFR",2774.241447,5888570.711,58.19626617,-1.8099982293337,2122.58767792824
"BRL",2015,"Q3","Brazil","15+  nights","Air","Holiday",2013.249815,6123369.753,33.48583746,-1.8099982293337,3041.53498854289
"BRL",2015,"Q3","Brazil","1-3  nights","Tunnel","Holiday",13461.62069,4955463.35,36.68503618,-1.8099982293337,368.117885960134
"BRL",2015,"Q3","Brazil","4-7  nights","Air","VFR",4078.083515,2338811.278,23.24631691,-1.8099982293337,573.507450104292
"BRL",2015,"Q3","Brazil","1-3  nights","Sea","Business",2133.868933,475598.603,4.274293423,-1.8099982293337,222.880888158092
"BRL",2015,"Q3","Brazil","15+  nights","Air","Business",885.343134,207065.076,5.021142483,-1.8099982293337,233.881156410482
"BRL",2015,"Q3","Brazil","8-14 nights","Air","Business",516.938329,1856240.153,5.863536358,-1.8099982293337,3590.83482277438
"BRL",2015,"Q3","Brazil","1-3  nights","Sea","Holiday",966.796637,979456.723,2.904844999,-1.8099982293337,1013.09488005594
"BRL",2015,"Q3","Brazil","8-14 nights","Air","Miscellaneous",351.776004,341971.964,3.869535923,-1.8099982293337,972.129878421156
"BRL",2015,"Q3","Brazil","1-3  nights","Tunnel","Miscellaneous",1629.24397,412644.714,4.89523983,-1.8099982293337,253.273740212155
"BRL",2015,"Q4","Brazil","4-7  nights","Tunnel","Business",1368.414998,3284195.9,6.842074871,-2.01538616701578,2399.99993043046
"BRL",2015,"Q4","Brazil","15+  nights","Air","Business",343.590617,3511282.682,9.178833008,-2.01538616701578,10219.3788429327
"BRL",2015,"Q4","Brazil","1-3  nights","Air","Miscellaneous",4254.668772,1840571.314,10.52060407,-2.01538616701578,432.6003768173
"BRL",2015,"Q4","Brazil","4-7  nights","Air","Study",1147.010207,330197.841,9.088402748,-2.01538616701578,287.876985736362
"BRL",2015,"Q4","Brazil","1-3  nights","Air","Holiday",3375.787228,1725469.232,11.51428902,-2.01538616701578,511.130920126818
"BRL",2015,"Q4","Brazil","8-14 nights","Air","VFR",1666.064024,2532649.04,16.68347168,-2.01538616701578,1520.13908440292
"BRL",2015,"Q4","Brazil","15+  nights","Air","Study",2874.150753,21534303.67,296.0555115,-2.01538616701578,7492.4057645629
"BRL",2015,"Q4","Brazil","1-3  nights","Tunnel","Holiday",5579.020619,1676589.862,15.73660016,-2.01538616701578,300.516878588005
"BRL",2015,"Q4","Brazil","4-7  nights","Tunnel","Holiday",9754.28158,4083648.592,41.6678583,-2.01538616701578,418.651907729734
"BRL",2015,"Q4","Brazil","8-14 nights","Air","Business",588.889003,256522.536,4.661287785,-2.01538616701578,435.604222006503
"BRL",2015,"Q4","Brazil","1-3  nights","Sea","Holiday",807.55198,40377.598,2.422656059,-2.01538616701578,49.9999987616896
"BRL",2015,"Q4","Brazil","4-7  nights","Air","Holiday",6352.513224,6194947.6,33.69306469,-2.01538616701578,975.196332782951
"BRL",2015,"Q4","Brazil","1-3  nights","Tunnel","VFR",2736.829996,547365.993,5.473659992,-2.01538616701578,199.999997734605
"BRL",2015,"Q4","Brazil","4-7  nights","Air","VFR",1782.266021,561413.765,12.47586155,-2.01538616701578,314.999982261346
"BRL",2015,"Q4","Brazil","8-14 nights","Air","Holiday",1650.287598,1679884.791,15.64915943,-2.01538616701578,1017.93456669969
"BRL",2015,"Q4","Brazil","4-7  nights","Sea","Holiday",1325.294614,606429.935,5.578521252,-2.01538616701578,457.581226539264
"BRL",2015,"Q4","Brazil","8-14 nights","Air","Miscellaneous",473.535866,535216.868,5.369300365,-2.01538616701578,1130.2562412453
"BRL",2015,"Q4","Brazil","1-3  nights","Air","Business",2119.898021,2348916.352,4.310115337,-2.01538616701578,1108.03271135277
"BRL",2015,"Q4","Brazil","4-7  nights","Air","Business",2116.356254,5507365.391,10.4698689,-2.01538616701578,2602.28653875776
"BRL",2015,"Q4","Brazil","4-7  nights","Air","Miscellaneous",815.679252,57394.02,2.312193632,-2.01538616701578,70.3634668397818
"BRL",2015,"Q4","Brazil","15+  nights","Air","VFR",1751.326978,5824189.901,85.6222353,-2.01538616701578,3325.5868116936
"BRL",2015,"Q4","Brazil","1-3  nights","Air","VFR",550.73899,49566.511,1.101477981,-2.01538616701578,90.0000034499101
"CAD",2006,"Q1","Canada","4-7  nights","Air","VFR",9747.161031,3817978.809,40.08891472,-1.04362885404018,391.701624386552
"CAD",2006,"Q1","Canada","1-3  nights","Air","Miscellaneous",9480.846107,903795.399,9.985286057,-1.04362885404018,95.3285591602104
"CAD",2006,"Q1","Canada","1-3  nights","Tunnel","Holiday",2352.489054,533395.415,4.683791041,-1.04362885404018,226.736619281205
"CAD",2006,"Q1","Canada","4-7  nights","Air","Miscellaneous",252.216995,22123,0.252216995,-1.04362885404018,87.7141526485953
"CAD",2006,"Q1","Canada","15+  nights","Tunnel","Holiday",752.892017,10144.7,1.281690001,-1.04362885404018,13.4743094241096
"CAD",2006,"Q1","Canada","8-14 nights","Air","Business",2371.298999,2530945.592,12.04521197,-1.04362885404018,1067.32453101331
"CAD",2006,"Q1","Canada","15+  nights","Air","Holiday",2112.582952,474813.201,59.83473969,-1.04362885404018,224.754819947065
"CAD",2006,"Q1","Canada","4-7  nights","Air","Holiday",7575.109869,3041635.59,37.89688361,-1.04362885404018,401.530227627118
"CAD",2006,"Q1","Canada","8-14 nights","Air","VFR",7665.469021,1610476.933,49.51784331,-1.04362885404018,210.095028573986
"CAD",2006,"Q1","Canada","15+  nights","Air","Miscellaneous",636.539996,0,11.45769978,-1.04362885404018,0
"CAD",2006,"Q1","Canada","4-7  nights","Tunnel","Business",414.965004,736786.008,2.489789963,-1.04362885404018,1775.53769811394
"CAD",2006,"Q1","Canada","4-7  nights","Air","Business",6719.799012,6193161.883,28.39541882,-1.04362885404018,921.62903562152
"CAD",2006,"Q1","Canada","15+  nights","Tunnel","Miscellaneous",414.965004,358830.005,4.979579926,-1.04362885404018,864.723534614018
"CAD",2006,"Q1","Canada","1-3  nights","Tunnel","VFR",414.965004,31576.298,0.829930007,-1.04362885404018,76.0938818831094
"CAD",2006,"Q1","Canada","1-3  nights","Air","Business",5475.219995,2656011.738,10.67107311,-1.04362885404018,485.096807146651
"CAD",2006,"Q1","Canada","1-3  nights","Air","VFR",3327.72401,775811.808,6.704105079,-1.04362885404018,233.135862730395
"CAD",2006,"Q1","Canada","8-14 nights","Air","Holiday",5946.812928,4415209.081,45.58517313,-1.04362885404018,742.449633855373
"CAD",2006,"Q1","Canada","8-14 nights","Air","Miscellaneous",468.865007,289685.994,3.750920057,-1.04362885404018,617.845199951124
"CAD",2006,"Q1","Canada","15+  nights","Air","Business",468.865007,944293.976,7.501840115,-1.04362885404018,2013.9996841351
"CAD",2006,"Q1","Canada","15+  nights","Air","VFR",5781.456009,2054334.484,98.06875646,-1.04362885404018,355.331681293089
"CAD",2006,"Q1","Canada","1-3  nights","Air","Holiday",7211.119905,1356788.997,15.10009295,-1.04362885404018,188.152327915008
"CAD",2006,"Q1","Canada","4-7  nights","Tunnel","VFR",829.930007,63153.103,4.564620018,-1.04362885404018,76.0944928696861
"CAD",2006,"Q2","Canada","1-3  nights","Sea","Holiday",17.333001,8814.9,0.034666002,-1.14672600559774,508.561673769014
"CAD",2006,"Q2","Canada","15+  nights","Air","Holiday",4337.99693,3678869.94,35.2457881,-1.14672600559774,848.057294498823
"CAD",2006,"Q2","Canada","1-3  nights","Tunnel","Holiday",3362.33601,319198.001,8.129187763,-1.14672600559774,94.933403458389
"CAD",2006,"Q2","Canada","4-7  nights","Air","Holiday",13542.00798,8516328.275,61.16048086,-1.14672600559774,628.882237226388
"CAD",2006,"Q2","Canada","4-7  nights","Air","VFR",8711.798087,4088094.697,39.94006431,-1.14672600559774,469.25957835276
"CAD",2006,"Q2","Canada","8-14 nights","Air","VFR",14334.45828,3414663.108,99.06196469,-1.14672600559774,238.213613748088
"CAD",2006,"Q2","Canada","1-3  nights","Air","Holiday",14256.37592,4038279.87,32.57065189,-1.14672600559774,283.261320595143
"CAD",2006,"Q2","Canada","15+  nights","Air","VFR",7053.285018,7190377.808,275.6224774,-1.14672600559774,1019.43672907732
"CAD",2006,"Q2","Canada","15+  nights","Air","Miscellaneous",250.393987,183386.996,14.73349953,-1.14672600559774,732.393769503738
"CAD",2006,"Q2","Canada","8-14 nights","Tunnel","Business",489.454001,124458.998,0.489454001,-1.14672600559774,254.28129659931
"CAD",2006,"Q2","Canada","4-7  nights","Tunnel","Business",489.454001,497835.994,2.936719894,-1.14672600559774,1017.12519048343
"CAD",2006,"Q2","Canada","4-7  nights","Tunnel","Holiday",1957.816005,750238.288,9.789089918,-1.14672600559774,383.201631861213
"CAD",2006,"Q2","Canada","4-7  nights","Air","Business",6813.453108,5672981.232,28.5200851,-1.14672600559774,832.614702424397
"CAD",2006,"Q2","Canada","8-14 nights","Tunnel","Holiday",489.454001,122716.002,5.383989811,-1.14672600559774,250.720193826754
"CAD",2006,"Q2","Canada","8-14 nights","Tunnel","VFR",915.066004,170196.008,4.745574206,-1.14672600559774,185.993149407832
"CAD",2006,"Q2","Canada","1-3  nights","Air","Business",11295.99304,10342922.97,22.74617219,-1.14672600559774,915.627597624653
"CAD",2006,"Q2","Canada","4-7  nights","Sea","Holiday",3836.52401,610031.992,12.18466008,-1.14672600559774,159.006431449389
"CAD",2006,"Q2","Canada","15+  nights","Air","Business",508.891016,1077809.006,13.7677002,-1.14672600559774,2117.95644276023
"CAD",2006,"Q2","Canada","8-14 nights","Air","Study",245.655,64852.901,3.439169884,-1.14672600559774,263.999922655757
"CAD",2006,"Q2","Canada","8-14 nights","Air","Business",1638.439029,3452660.957,14.13832103,-1.14672600559774,2107.28681134219
"CAD",2006,"Q2","Canada","8-14 nights","Air","Holiday",9379.803956,5549847.798,60.57380709,-1.14672600559774,591.68057499218
"CAD",2006,"Q2","Canada","1-3  nights","Air","VFR",6780.419022,1613744.194,14.61117691,-1.14672600559774,238.000658774035
"CAD",2006,"Q2","Canada","1-3  nights","Air","Miscellaneous",15135.02592,1999368.862,17.6584627,-1.14672600559774,132.102110202399
"CAD",2006,"Q2","Canada","4-7  nights","Air","Miscellaneous",505.230993,105785.4,1.138373971,-1.14672600559774,209.380266582339
"CAD",2006,"Q2","Canada","1-3  nights","Tunnel","Business",978.908002,458009.005,2.936719894,-1.14672600559774,467.87747578347
"CAD",2006,"Q3","Canada","1-3  nights","Tunnel","Business",942.987978,473281.994,1.88597396,-1.33688202392596,501.896105827131
"CAD",2006,"Q3","Canada","15+  nights","Air","Holiday",9222.887889,4639143.14,68.30277386,-1.33688202392596,503.003310441737
"CAD",2006,"Q3","Canada","8-14 nights","Air","VFR",8129.854977,4114277.909,60.72232682,-1.33688202392596,506.070270704658
"CAD",2006,"Q3","Canada","1-3  nights","Sea","Holiday",7585.920095,688596.994,17.70047998,-1.33688202392596,90.7730354889798
"CAD",2006,"Q3","Canada","15+  nights","Sea","VFR",1393.57996,672459.006,9.755049706,-1.33688202392596,482.54066885405
"CAD",2006,"Q3","Canada","4-7  nights","Tunnel","VFR",1393.050969,358858.608,6.450899959,-1.33688202392596,257.606229768898
"CAD",2006,"Q3","Canada","15+  nights","Air","Business",916.017979,2186756.045,13.08262014,-1.33688202392596,2387.2414026057
"CAD",2006,"Q3","Canada","4-7  nights","Air","Miscellaneous",662.98002,422441.907,3.295559883,-1.33688202392596,637.186482633368
"CAD",2006,"Q3","Canada","1-3  nights","Tunnel","Holiday",1885.975957,214708.798,3.771952003,-1.33688202392596,113.844928511992
"CAD",2006,"Q3","Canada","4-7  nights","Air","VFR",12008.85396,2691931.102,61.59990248,-1.33688202392596,224.162198238607
"CAD",2006,"Q3","Canada","4-7  nights","Air","Business",4859.018981,13135315.51,20.81410003,-1.33688202392596,2703.28549062319
"CAD",2006,"Q3","Canada","15+  nights","Tunnel","Study",450.06299,1588750.005,9.451319695,-1.33688202392596,3530.06143651136
"CAD",2006,"Q3","Canada","4-7  nights","Sea","Holiday",419.992,89634.299,0.839984,-1.33688202392596,213.419062744052
"CAD",2006,"Q3","Canada","8-14 nights","Sea","Holiday",1393.57996,139428.005,6.967899799,-1.33688202392596,100.050236801626
"CAD",2006,"Q3","Canada","8-14 nights","Air","Business",2627.733946,4510919.02,20.01378012,-1.33688202392596,1716.65743667339
"CAD",2006,"Q3","Canada","15+  nights","Tunnel","VFR",471.493989,29543.7,7.072410107,-1.33688202392596,62.6597595923964
